ID;Vraag;Volwassenheidsniveau 1;Volwassenheidsniveau 2;Volwassenheidsniveau 3;Volwassenheidsniveau 4;Volwassenheidsniveau 5
CH.06;Na het testen wordt het gewijzigde systeem op gecontroleerde wijze en volgens het implementatieplan overgezet naar de productieomgeving. Goedkeuring wordt verkregen van belangrijke stakeholders, zoals gebruikers, systeemeigenaar en operationeel management. Waar nodig wordt het gewijzigde systeem enige tijd naast het oude systeem gebruikt en worden gedrag en resultaten vergeleken.;Er is geen afspraken voor de overdracht van gewijzigde systemen naar productie. De implementatieplannen worden ad hoc ontworpen. Er zijn geen rollen of hoofd vanheden gedefinieerd.;Er is een informeel afspraken voor de overdracht van gewijzigde systemen dat essentiële aspecten, zoals goedkeuring van het werkwijze, bevat. Rollen en hoofd vanheden zijn gedeeltelijk gedefinieerd. Er worden implementatieplannen gemaakt, maar er zijn geen formele criteria voor de inhoud. Om overdracht volgens het gedefinieerde implementatieplan te laten verlopen zijn er gedeeltelijk beheersmaatregelen ingevoerd. Doorgaans worden acceptatietests uitgevoerd.;Formeel afspraken voor de overdracht van gewijzigde systemen is gedocumenteerd en gecommuniceerd. Er zijn procedures voor het gebruik van OTAP (Ontwikkeling, Test, Acceptatie en Productie)-omgevingen. Er zijn ook goedkeuringswerkwijzesen. Het goedkeuringswerkwijze bevat een formeel vastgelegde sign-off door belangrijke stakeholders. Rollen en hoofd vanheden zijn gedefinieerd en toegewezen. Toegangsregels voor de verschillende (OTAP-)omgevingen zijn gedefinieerd om functiescheiding te bewerkstellen. Voor overdracht worden implementatieplannen gemaakt, en overdracht vindt plaats volgens deze plannen. Waar nodig (op basis van impactanalyse) wordt het veranderde systeem enige tijd parallel aan het oude systeem gedraaid, waarbij gedrag en resultaat worden vergeleken. Acceptatiecriteria worden bepaald en acceptatietests worden uitgevoerd en gelogd. Er zijn beheersmaatregelen om te garanderen dat geaccepteerde wijzigingen daadwerkelijk onderdeel zijn van de overdracht naar productie (volledig).;Er is een procedure voor het updaten van systeemdocumentatie, relevante calamiteitenplannen, etc. Het overdrachtsafspraken wordt altijd ingevoerd. Een wijziging wordt pas afgesloten als alle activiteiten en registraties zijn ingevoerd en geëvalueerd. De overdracht van in productie te nemen systemen wordt regelmatig geëvalueerd;Beleid, rollen en hoofd vanheden worden voortdurend geëvalueerd en verbeterd. Alle incidenten tijdens testen en implementatie worden geëvalueerd en opgelost. Er wordt regelmatig aan het management gerapporteerd. Dat levert input op voor verbeteringsplannen. Rapportage-eisen worden regelmatig geëvalueerd en geactualiseerd.
SD.01;Er is een gestructureerde aanpak voor de interne ontwikkeling en aanschaf van software ingevoerd, in de vorm van een levenscyclus voor veilige softwareontwikkeling. Deze aanpak zorgt ervoor dat potentiële risico’s voor bedrijfsvoering adequaat worden beoordeeld en beperkt, en dat de aspecten vertrouwelijkheid, integriteit en beschikbaarheid worden meegenomen. Voor elke nieuwe ontwikkeling of acquisitie is goedkeuring vereist door het juiste niveau van school- en it-management.;Er is geen gestructureerde aanpak. Systeem- en softwareontwikkeling gebeuren ad hoc.;Er zijn richtlijnen voor veilig coderen, maar die worden niet altijd toegepast. Evaluatie van beveiligingseisen en broncodes vindt plaats op individueel initiatief. Er zijn geen formele beveiligingsmijlpalen ingevoerd in projectmanagementmethodiek en beveiligingstesten.;De schoolbestuur heeft een gestructureerde aanpak voor interne ontwikkeling en aanschaf van software ingevoerd. Er zijn verplichte standaarden voor veilig coderen bepaald. Security by design, privacy by design en privacy by default worden geborgd door richtlijnen en standaarden. Voor elke nieuwe ontwikkeling of aanschaf is goedkeuring nodig van het juiste niveau van het school- of it-management. De methodiek voor toetsing van softwarekwaliteit bevat verplichte ‘mijlpalen voor informatiebeveiliging’ (met inbegrip van controle van risico's, broncodebeoordeling en tests) die niet kunnen worden omzeild. Deze worden gedocumenteerd. Bewustwordingstraining voor beveiliging wordt op vrijwillige basis gevolgd.;De effectiviteit van een formele en gestructureerde aanpak wordt regelmatig geëvalueerd en indien nodig herzien. Er is een verplicht beveiligings- en risicotrainingsprogramma voor ontwikkelaars.;Op basis van ontwikkelingen in dreigingen worden regelmatig risicoanalyses uitgevoerd. De scope van deze analyses omvat de ingevoerde softwareproducten en de ontwikkelingsmethodiek zelf. Restrisico’s worden gerapporteerd aan het hoofd vane (senior) it-management
SD.02;Medewerkers en ontwikkelaars die betrokken zijn bij de ontwikkeling en implementatie van wijzigingen in applicaties en ondersteunende besturingssystemen en databases, hebben geen schrijftoegang tot de productieomgeving. Medewerkers en ontwikkelaars die hoofd van zijn voor het vrijgeven van de broncode voor productie hebben geen schrijftoegang tot de test- of ontwikkelomgeving.;Er is geen afspraken voor toegangsrestricties tot de productieomgeving voor ontwikkelaars.;Er is een beperkt afspraken bepaald voor toegang tot productie voor ontwikkelaars. Ontwikkelaars hebben geen schrijftoegang tot de productieomgeving. Bij kritieke incidenten wordt aan ontwikkelaars schrijftoegang tot productie verleend.;Een samenhangend afspraken is bepaald, ingevoerd en goedgekeurd door het schoolbestuur of de schoolleiding. Ontwikkelaars hebben geen schrijftoegang tot productie, en systeembeheerders die software overzetten naar productie hebben geen schrijftoegang tot de ontwikkel-, test- en acceptatieomgeving. Uitzonderingen op het afspraken worden vooraf goedgekeurd door de systeem-/werkwijzeeigenaar en tijdens de tijdelijke schrijftoegang wordt gebruikgemaakt van logging en/of het vierogenprincipe.;De effectiviteit van de implementatie en de uitvoering van het afspraken worden regelmatig geëvalueerd en gedocumenteerd. Verbeteringen worden bepaald op basis van de evaluatie. De logs van bij uitzondering toegestane toegang worden regelmatig beoordeeld.;Voor de schrijftoegang tot productie wordt gebruik gemaakt van realtime monitoring en detectie. Dit is ingevoerd door middel van geautomatiseerde detectietechnologie, bijvoorbeeld SIEM. Uitzonderingen worden maandelijks aan het schoolbestuur of de schoolleiding gerapporteerd.
SD.03;Het schoolbestuur beschikt over beheersmaatregelen om te zorgen dat dataconversie accuraat en volledig is. Deze dataconversiecontroles zijn opgesteld om de data-integriteit gedurende het conversiewerkwijze te behouden.;Er zijn geen beheersmaatregelen gedefinieerd voor dataconversie en/of -migratie.;Er zijn beperkte beheersmaatregelen ingevoerd om de juistheid en volledigheid van dataconversie/-migratie te valideren. De gedefinieerde beheersmaatregelen zijn niet volledig gedocumenteerd.;Er wordt een risico- en impactanalyse uitgevoerd ter rechtvaardiging van de gedefinieerde beheersmaatregelen. Het ontwerp van de beheersmaatregelen is gedocumenteerd en formeel aanvaard door de eigenaar van het systeem of het werkwijze. De beheersmaatregelen waarborgen de juistheid en volledigheid van de dataconversie/-migratie en bewaken de integriteit van de data. De resultaten van de (handmatige en/of geautomatiseerde) uitgevoerde integriteitscontroles worden gedocumenteerd en beoordeeld door de eigenaar van het systeem of het werkwijze om de dataconversie formeel te accepteren.;Een evaluatie van het dataconversie/-migratiewerkwijze wordt uitgevoerd door het projectteam. Leer- en verbeterpunten worden geïdentificeerd en gedocumenteerd voor toekomstig gebruik.;De aanpak van conversie/migratie is ingebed in de projectmanagementmethodiek. Controles op juistheid, volledigheid en integriteit zijn volledig geautomatiseerd. Handmatige interventies zijn uitzonderlijk.
DM.01;De schoolbestuur beschikt over procedures en hulpmiddelen om de hoofd vanheid voor en eigenaarschap van informatie en informatiesystemen aan te wijzen. Eigenaren beslissen over het classificeren van informatie en informatiesystemen en beschermen ze in overeenstemming met deze classificatie.;Er is geen formeel afspraken voor data-eigenaarschap. (Informatie)systeemeigenaarschap wordt niet of informeel aangepakt. Er zijn geen rollen en hoofd vanheden voor data-eigenaarschap toegewezen.;Er is afspraken voor (informatie)systeem- en data-eigenaarschap. Het afspraken geeft een duidelijke omschrijving van rollen, hoofd vanheden en eigenaarschap. Niet voor alle data en (informatie)systemen zijn hoofd vanheden toegewezen.;Het goedgekeurde afspraken geeft een duidelijke omschrijving van rollen, hoofd vanheden en eigenaarschap. Beleid en procedures ondersteunen de bescherming van informatiemiddelen, maken efficiënte levering en gebruik van applicaties mogelijk en zorgen voor effectieve besluitvorming over (informatie)beveiliging. Beleid en procedures worden naar de hele schoolbestuur gecommuniceerd en toegepast op bedrijfskritische data en informatiesystemen.;Beleid en procedures zijn ingevoerd in de schoolbestuur en worden toegepast op alle applicatiesystemen, enterprisearchitectuur, interne en externe datacommunicatie. Eigenaarschap van belangrijke data (en systemen) wordt regelmatig geëvalueerd.;Het voldoen aan het datamanagementafspraken wordt regelmatig aan het schoolbestuur of de schoolleiding gerapporteerd. Het afspraken wordt jaarlijks geëvalueerd, geactualiseerd en goedgekeurd door het schoolbestuur of de schoolleiding.
DM.02;Er is een dataclassificatieschema dat voor de hele schoolbestuur geldt. Hierin staat hoe kritisch en gevoelig (bijvoorbeeld openbaar, vertrouwelijk, geheim) schoolbestuurgegevens zijn. Het dataclassificatieschema wordt gebruikt als basis voor het toepassen van maatregelen zoals toegangscontrole, archivering en versleuteling. Een dataclassificatieschema bevat daarom details over het eigenaarschap van gegevens, passende (informatie)beveiligingsniveaus en beschermingsmaatregelen en een korte beschrijving van eisen voor het bewaren en vernietigen van gegevens en een beschrijving van de gevoeligheid.;Er is geen dataclassificatieschema. De schoolbestuur maakt geen verschil tussen de niveaus van gevoeligheid van data.;De classificatie van data is informeel en ad hoc. Individuele interpretaties van dataclassificatieschema’s worden toegepast. Data-eigenaren (indien toegewezen) bepalen zelf de gevoeligheid van de data en eventuele behoefte aan extra maatregelen.;Er zijn een dataclassificatieschema en richtlijnen voor het gebruik daarvan ingevoerd en toegepast binnen de hele schoolbestuur. Eigendom van data, definities en eisen voor verschillende niveaus van dataclassificatie worden allemaal nadrukkelijk beschreven in de richtlijnen. De richtlijnen worden gebruikt als een basis voor het toepassen van de benodigde beheersmaatregelen voor kritische werkwijzesen en/of applicaties. Het classificatieschema is goedgekeurd door het schoolbestuur of de schoolleiding.;De richtlijnen worden gebruikt als basis voor het toepassen van de benodigde beheersmaatregelen voor alle businesswerkwijzesen en applicaties binnen de gehele schoolbestuur. De implementatie en uitvoering van relevante procedures en de juistheid en volledigheid van de classificatieschema’s worden regelmatig geëvalueerd.;(Wijzigingen in) dataclassificatie wordt volledig ondersteund door geautomatiseerde tools, workflowwerkwijzesing en geïntegreerde dashboards. Dataclassificatie is onderdeel van informatiemanagement en datalifecyclemanagement.
DM.03;Beleid en procedures zijn vastgesteld en ingevoerd om informatiebeveiligingseisen te identificeren en toe te passen op de ontvangst, verwerking, opslag en doorgifte van relevante gegevens. Dit is in lijn met de doelstellingen van de school, het informatiebeveiligingsafspraken en wettelijke vereisten, bijvoorbeeld privacy van bepaalde gegevens.;Er is geen afspraken voor veilig datamanagement vastgelegd.;Beperkte en informele informatieveiligheidswensen voor datamanagement zijn bepaald. Er is geen schoolbestuurbreed afspraken om informatieveiligheidswensen voor datamanagement te bepalen of toe te passen.;Er is een afspraken bepaald, ingevoerd en gecommuniceerd om gevoelige data te beschermen tegen ongeautoriseerde toegang en incorrecte uitwisseling. Het afspraken is vastgesteld door het schoolbestuur of de schoolleiding. Er is een formeel werkwijze dat gevoelige data identificeert en uitspraken doet over vertrouwelijkheid en het voldoen aan relevante wet- en regelgeving (zoals dataprivacy). Er is overeenstemming met werkwijzeeigenaren over dataclassificatie. De eisen voor essentiële (informatie)systemen zijn in overeenstemming met schoolbestuurdoelen. De eisen zijn opgesteld voor fysieke en logische toegang tot dataoutput, waarvan de vertrouwelijkheid duidelijk gedefinieerd en afgewogen is.;De implementatie en uitvoering van procedures omtrent informatieveiligheidseisen voor datamanagement worden regelmatig geëvalueerd. De eisen voor alle informatiesystemen ten aanzien van onder andere fysieke beveiliging, back-up van gevoelige data en opslag in de cloud zijn vastgesteld. Er zijn bewustwordingsprogramma’s ontwikkeld om werknemers bewust te maken van het belang van veilig omgaan met en verwerken van gevoelige data.;De definitie en toepassing van (informatie)veiligheidseisen zijn opgenomen in informatiemanagement of datalifecyclemanagement. Bij het opstellen van (informatie)veiligheidseisen voor datamanagement wordt rekening gehouden met efficiëntie en kosten.
DM.04;Er zijn procedures gedefinieerd en ingevoerd om gegevens effectief en efficiënt op te slaan, te bewaren en archiveren. Daarmee voldoet de school aan de schoolbestuurdoelstellingen, het informatiebeveiligingsafspraken en wettelijke vereisten.;Er zijn geen procedures voor dataopslag, -bewaring en -archivering. Dataopslag is ongestructureerd.;Er zijn beperkte eisen gedefinieerd voor dataopslagtechnieken. Er zijn enkele informele richtlijnen voor bewaring en archivering.;Er zijn formele procedures en richtlijnen voor het opslaan, bewaren en archiveren van data. In lijn met bedrijfsvoering zijn er eisen gesteld aan het opslaan, bewaren en archiveren van data (technieken) en deze zijn ingevoerd. Er is voor gezorgd dat deze eisen in overeenstemming zijn met (informatie)beveiligingsafspraken, contractuele afspraken en wet- en regelgeving.;Afspraken en maatregelen over het opslaan en bewaren worden regelmatig geëvalueerd om te bewerkstelligen dat deze nog steeds in overeenstemming zijn met de schoolbestuurdoelen. De implementatie en uitvoering van relevante procedures voor het opslaan, bewaren en archiveren van data worden regelmatig geëvalueerd. Datamanagementtechnieken zoals Command Query Responsibility Segregation (CQRS: leesacties zijn gescheiden van schrijfacties) worden bewaakt of ingevoerd.;Data- en bewaarmaatregelen zijn onderdeel van informatiemanagement en datalifecyclemanagement. Implementatie, uitvoering en kosten van de datalifecyclemanagementprocedures worden regelmatig geëvalueerd en gerapporteerd aan het schoolbestuur of de schoolleiding. Datamanagementtechnieken zoals Event Sourcing (ES) worden gevolgd of ingevoerd.
DM.05;Er zijn afspraken en procedures vastgesteld en ingevoerd om aan de eisen van de bescherming van gegevens en software te voldoen op het moment dat gegevens en software worden uitgewisseld binnen de school of met een externe partij. Gevoelige gegevens worden alleen uitgewisseld via een vertrouwd pad of medium waarbij maatregelen zijn genomen om de authenticiteit van de inhoud, bewijs van versturen, bewijs van ontvangst en onweerlegbaarheid van de oorsprong aan te tonen.;Er is geen afspraken of richtlijn voor de uitwisseling van (gevoelige) data binnen de schoolbestuur of met externe partijen. De schoolbestuur biedt de mogelijkheid om veilig bestanden en documenten uit te wisselen, maar deze mogelijkheden worden niet (altijd) gebruikt.;Er is een informeel afspraken voor data-uitwisseling. Iedereen binnen de school gebruikt de technieken voor veilige data-uitwisseling die de schoolbestuur biedt.;Het IBP-afspraken en de procedures zijn gedefinieerd en ingevoerd om data en software te beschermen en uitwisseling mogelijk te maken. Het IBP-afspraken is goedgekeurd door het schoolbestuur of de schoolleiding en wordt algemeen toegepast. Bedrijfsdata wordt geclassificeerd naar de mate van vertrouwelijkheid. Data die uitgewisseld wordt buiten de schoolbestuur moet voor versturen versleuteld worden. Logs van essentiële applicaties worden geëvalueerd en incorrecte of incomplete data uitwisselingen worden tegengehouden.;Voordat gevoelige data worden verstuurd, wordt de verwerking ervan met application controls gevalideerd. De relevante applicaties die betrokken zijn bij het loggen en stoppen van incorrecte of incomplete data-uitwisselingen worden regelmatig geëvalueerd. Het data-uitwisselingsafspraken en de effectiviteit daarvan worden regelmatig geëvalueerd.;De data-uitwisselingsmethodiek wordt ondersteund door geautomatiseerde (realtime) tooling, workflowwerkwijzesing en geïntegreerde dashboards. Er wordt regelmatig gerapporteerd over data-uitwisseling.
DM.06;Er zijn procedures vastgesteld en ingevoerd om ervoor te zorgen dat bij het verwijderen of overdragen van gegevens of hardware wordt voldaan aan voorwaarden voor het beschermen van (gevoelige) gegevens en software.;Data wordt ad hoc verwijderd. Er zijn geen formeel vastgelegde procedures voor opschoning en verwijdering van data.;Er zijn informele procedures ingevoerd zodat apparatuur en media die gevoelige data bevatten worden verwijderd via een centraal punt in de schoolbestuur. De hoofd vanheden voor dataverwijdering zijn gedeeltelijk gedefinieerd.;Er zijn procedures formeel vastgelegd en ingevoerd voor het verwijderen of overdragen van data en hardware om erop toe te zien dat wordt voldaan aan schoolbestuurdoelstellingen en wet- en regelgeving voor het beschermen van (gevoelige) data en software. Apparatuur en media met gevoelige informatie worden zoveel mogelijk opgeschoond voor gebruik of verwijdering. De hoofd vanheden voor verwijderingsprocedures zijn duidelijk gedefinieerd.;Niet-opgeschoonde apparatuur en media worden gedurende het verwijderingswerkwijze op een beveiligde manier getransporteerd. Verwijderde apparatuur en media met gevoelige informatie zijn gedocumenteerd zodat ze te traceren zijn. De implementatie en uitvoering van relevante procedures voor dataverwijdering worden regelmatig geëvalueerd.;Er is een procedure voor de verwijdering van actieve media van de media-inventaris bij verwijdering van het medium. Er is een procedure voor het onderhoud van de inventaris zodat recente verwijderingen meegenomen worden in het logbestand. Dataverwijdering is een integraal onderdeel van de informatiemanagement en datalifecyclemanagement
ID.01;De schoolbestuur heeft in een autorisatiematrix toegangsgroepen of rollen gedefinieerd op basis van – door het schoolbestuur – vastgestelde regels, waaronder functiescheiding. Er zijn procedures vastgesteld die tijdige initiatie en update in de autorisatiematrices voor alle programma's regelen. Het schoolbestuur keurt wijzigingen in vastgestelde rechten voor toegangsgroepen of rollen goed. Alle gebruikersactiviteiten zijn traceerbaar tot op het individu, bijvoorbeeld gebaseerd op een combinatie van gebruikersnaam en wachtwoord, token of biometrische informatie.;Er is geen afspraken voor informatietoegang. Er is geen SOLL-autorisatiematrix. Niet alle activiteiten kunnen getraceerd worden naar uniek identificeerbare gebruikers.;Er is informeel afspraken voor informatietoegang ingevoerd. Er is een SOLL-autorisatiematrix gedefinieerd, maar niet formeel vastgesteld. Activiteiten van gebruikers met veel rechten kunnen getraceerd worden naar uniek identificeerbare gebruikers. De gedefinieerde rollen en toegangsrechten van gebruikers zijn volgens schoolbestuurbehoeften. Functie-eisen zijn verbonden aan gebruiker-id’s.;Het afspraken en de SOLL-matrix voor toegangsrechten van gebruikers en rollen zijn gedefinieerd, formeel vastgesteld en gecommuniceerd en worden nauwgezet onderhouden. De identificatie, authenticatie en autorisatie van gebruikers zijn ingevoerd en worden afgedwongen. Toegangsrechten toegekend op basis van de SOLL-matrix worden regelmatig vergeleken met de IST-situatie. Activiteiten van gebruikers kunnen worden getraceerd naar uniek identificeerbare gebruikers. Gebruiker-id’s en toegangsrechten worden bijgehouden in een centrale opslag.;(Kosteneffectieve) technische en afsprakensmatige maatregelen voor gebruikersidentificatie, gebruikersauthenticatie en het afdwingen van gebruikersrechten worden up-to-date gehouden en regelmatig geëvalueerd en gedocumenteerd. Op basis van de evaluaties worden verbeteringen bepaald.;De werking en verbeteringen van de procedures rondom toegangsrechten en programma's worden voortdurend gevolgd.
ID.02;Toegangsrechten van medewerkers worden toegewezen in overeenstemming met de toegewezen taakhoofd vanheden, bijvoorbeeld via op rollen gebaseerde toegang. Beheerprocedures zijn beschikbaar voor het aanvragen, uitgeven of sluiten van een account en de bijbehorende toegangsrechten voor gebruikers. Deze procedure omvat tevens de methode om deze activiteiten op de juiste wijze te autoriseren. Toegang wordt verschaft op basis van het need-to-know/need-to-have-principe.;Er is geen afspraken voor gebruikersaccounts en en bijbehorende rechten. Er is geen administratieve procedure voor het vastleggen van gebruikers en rollen. Toegangsrechten worden ad hoc toegekend afhankelijk van individuen. Gebruikers zouden meer rechten kunnen hebben dan volgens het need-to-know/need-to-have-principe nodig is.;Er is informeel afspraken voor alle gebruikersaccounts en toegangsrechten (intern, extern, administrator) en omstandigheden (normaal, noodgeval). Er is een administratieve procedure voor het vastleggen van accounts en rechten, maar deze is niet formeel vastgesteld. Toegang tot informatie is bepaald op basis van informatierisicomanagement en komt overeen met afsprakens- en beveiligingseisen. Accounts worden geblokkeerd en toegangsrechten ingetrokken als een gebruiker ontslag neemt of ontslagen wordt.;Het afspraken voor alle accounts en toegangsrechten is gedefinieerd, gedocumenteerd, formeel vastgesteld en gecommuniceerd. Hieronder valt ook de toestemmingsprocedure voor de data- of systeemeigenaar die toegangsrechten toekent. Er is een geschikte functiescheiding voor het aanvragen, toekennen, uitvoeren en intrekken van toegangsrechten van gebruikers. De toegangsrechten van werknemers zijn ingevoerd op basis van hun rollen.;De toegangsrechten van werknemers worden regelmatig vergeleken met hun hoofd vanheden. Op basis van deze vergelijkingen worden verbeteringen voorgesteld.;De performance en verbetering van accountbeheer en gerelateerde toegangsrechten worden voortdurend gemonitord. Tools (zoals provisioning) voor identity- en accessmanagement zijn succesvol ingevoerd.
ID.03;Het schoolbestuur heeft maatregelen ingevoerd die ervoor zorgen dat superusertoegang beperkt is tot de juiste (beperkte) groep individuen en dat activiteiten die worden uitgevoerd met superuseraccounts worden gemonitord. Superuseraccounts moeten worden goedgekeurd door het hoofd van management.;Er is geen afspraken voor invulling en gebruik van superuserrechten. Er is geen procedure voor het toekennen van superuserrechten. Er is geen gedefinieerde groep individuen aan wie superuserrechten toegekend mogen worden.;Er is een informeel afspraken voor het gebruik en een informele procedure voor de toekenning van superuserrechten. De individuen die geautoriseerd zijn om superuserrechten toe te kennen zijn goedgekeurd door het schoolbestuur. Gebruik van de superuserrechten wordt vastgelegd en in geval van een incident geanalyseerd.;Er is een formele procedure voor superuserrechten gedefinieerd, gedocumenteerd en gecommuniceerd. De personen met superuserrechten en de bijbehorende superuserrechten zijn vastgelegd en toekenning is goedgekeurd door het schoolbestuur. Gebruik van de superuserrechten wordt gelogd en geëvalueerd.;Gebruik van de superuserrechten wordt voortdurend gemonitord. De superuserprocedure en de superusertoegang wordt regelmatig geëvalueerd.;Op basis van de regelmatige evaluaties wordt de superuserprocedure verbeterd (als onderdeel van IAM). Tekortkomingen en trends worden gerapporteerd aan het schoolbestuur.
ID.04;Er is een procedure vastgesteld om in geval van nood toegang van accounts met superuserrechten te beheren.;Er is geen noodprocedure. Het gebruik van noodtoegang met superuserrechten wordt niet of ad hoc gemonitord.;Er is een noodprocedure maar deze is niet formeel vastgesteld. Er is bepaald welke individuen geautoriseerd zijn om tijdelijke superuserrechten toe te kennen. Noodingrepen worden vastgelegd. Na elke noodtoegang worden wachtwoorden gewijzigd.;De formele noodprocedure is gedefinieerd, gedocumenteerd en gecommuniceerd. Het gebruik van de noodprocedure wordt bijgehouden. Het gebruik van de noodprocedure wordt geëvalueerd, samen met de uitgevoerde ingrepen met superuserrechten en wijzigingen van de noodwachtwoorden.;De implementatie en de uitvoering van de noodprocedure worden regelmatig geëvalueerd.;Geautomatiseerde Privileged Access Management (PAM) tools zijn ingevoerd. Op basis van de regelmatige evaluaties worden de noodprocedure en de implementatie daarvan verbeterd. Tekortkomingen en trends worden aan het schoolbestuur of de schoolleiding gerapporteerd.
ID.05;Het management beoordeelt regelmatig de gebruikerstoegang die ingevoerd is voor de relevante applicaties (IST-situatie) om de juistheid van accounts en rollen (de toegangsrechten) te bevestigen, en valideert dat toegangsrechten passend zijn voor toegewezen taken, zoals bepaald door de toegangsregels (SOLL-situatie). Elke onjuiste toegang die tijdens het beoordelingswerkwijze wordt opgemerkt, wordt direct ingetrokken. Deze controle houdt in dat SOLL- en IST-matrices worden vergeleken door het hoofd vane management.;Er is geen formeel vastgelegde procedure voor identity- en accessmanagement voor besturingssystemen en -applicaties. Er is geen SOLL-situatie gedefinieerd. Evaluatie wordt ad hoc door individuen gedaan.;Er is een procedure voor identity- en accessmanagement voor besturingssystemen en -applicaties, maar deze is niet formeel vastgelegd. Er worden ad hoc SOLL-IST-evaluaties uitgevoerd voor gebruikers met veel privileges (verkopers, leveranciers, zakenpartners).;De procedures voor identity- en accessmanagement en SOLL-IST-evaluaties zijn gedefinieerd, gedocumenteerd en formeel vastgelegd. De SOLL- en IST-matrices worden voor alle gebruikers regelmatig vergeleken, geëvalueerd en goedgekeurd door het management. Ongepaste toegangsrechten worden ingetrokken. De procedures voor identity- en accessmanagement en de SOLL-IST-evaluaties worden regelmatig geëvalueerd en zijn effectief.;Op basis van regelmatige evaluaties worden de procedures voor het beheer van toegangsrechten en SOLL-IST evaluaties gereviewd en verbeterd (als onderdeel van IAM).;Tekortkomingen en trends worden automatisch gerapporteerd aan het schoolbestuur of de schoolleiding en indien van toepassing worden toegangsrechten automatisch ingetrokken volgens gerapporteerde uitzonderingen. Periodiek worden er databasechecks uitgevoerd om de huidige werkwijzesen te toetsen in relatie tot de functiescheidingsmatrix.  Hierbij wordt gekeken naar ongebruikelijke transacties en gebieden voor verbetering (bijvoorbeeld met werkwijzeminingtechnieken).
SM.01;Beveiligingsbaselines en richtlijnen voor it-infrastructuur zijn vastgesteld om het risico van ongeoorloofde toegang tot it-middelen te beperken. Beveiligingsbaselines worden formeel vastgelegd, regelmatig geactualiseerd en goedgekeurd door het schoolbestuur of de schoolleiding. De hoofd vane it-medewerkers worden hiervan op de hoogte gesteld. Ingevoerde beveiligingsinstellingen voor it-middelen worden regelmatig beoordeeld op naleving van beveiligingsbaselines. Afwijkingen van de baselines zijn gedocumenteerd en goedgekeurd.;Er zijn geen beveiligingsbaselines.;Er zijn beveiligingsbaselines gedefinieerd voor de belangrijkste it-infrastructuurcomponenten. Beveiligingsbaselines worden ad hoc ingevoerd en afwijkingen van de baselines worden niet gedocumenteerd.;Beveiligingsbaselines zijn gedefinieerd, goedgekeurd door het schoolbestuur of de schoolleiding en gecommuniceerd naar hoofd van it-medewerkers. De ingevoerde beveiligingsinstellingen voor it-middelen worden regelmatig gecontroleerd op overeenstemming met de beveiligingsbaselines. Resultaten worden gedocumenteerd, afwijkingen worden gedocumenteerd en goedgekeurd (of gecorrigeerd). Voor nieuwe it-infrastructuurcomponenten en projectmanagementwerkwijzesen wordt implementatie van beveiligingsbaselines afgedwongen. Periodiek wordt aan het schoolbestuur of de schoolleiding gerapporteerd in hoeverre aan de baseline wordt voldaan.;Beveiligingsbaselines worden regelmatig geëvalueerd en indien nodig geactualiseerd.;Door middel van doorlopende monitoring en/of audittools wordt bewaakt in welke mate aan de beveiligingsbaselines wordt voldaan. Afwijkingen van de baselines worden realtime gerapporteerd en indien nodig gecorrigeerd.
